Kepler_ID,2MASS ID,Teff,Log_G,Metallicity (solar=0.0),E(B-V),A_V,Radius (solar=1.0),Photometry_Qual,Astrophysics_Qual
8758716,19352445+4456579,,,,,,,6,0
8758833,19353429+4454102,,,,,,,6,0
8758841,19353494+4454441,,,,,,,6,0
8759787,19365913+4458262,,,,,,,6,0
8759825,19370303+4458018,,,,,,,8,0
8759993,19371616+4459533,,,,,,,6,0
8760087,19372471+4455572,,,,,,,1,0
8760162,19373149+4457291,,,,,,,1,0
8760394,19375246+4454440,,,,,,,6,0
8760414,19375456+4459048,,,,,,,8,0
8760415,19375440+4459229,,,,,,,5,0
8761234,19390120+4458159,,,,,,,5,0
8761416,19391623+4459151,,,,,,,5,0
8765476,19442925+4455079,,,,,,,8,0
8765630,19444402+4455441,,,,,,,2,0
8766222,19453512+4457468,,,,,,,4,0
8766273,19454158+4456589,,,,,,,6,0
8766285,19454297+4458517,,,,,,,2,0
8766606,19460839+4458435,,,,,,,6,0
8766928,19463288+4456595,,,,,,,6,0
8767070,19464468+4457068,,,,,,,4,0
8767071,19464470+4457163,,,,,,,5,0
8767175,19465251+4459035,,,,,,,6,0
8767334,,,,,,,,3,0
8767446,19470998+4456302,,,,,,,7,0
8767706,19472637+4455265,,,,,,,0,0
8767772,19473008+4454154,,,,,,,6,0
8771290,19510646+4455104,,,,,,,8,0
8771498,19511923+4456409,,,,,,,8,0
8772009,19515007+4456416,,,,,,,5,0
8773522,19531965+4458400,,,,,,,6,0
8774813,19544090+4455530,,,,,,,6,0
8775087,19545778+4457578,,,,,,,8,0
8776168,19560303+4457023,,,,,,,6,0
8778483,19584064+4458570,,,,,,,8,0
8778621,19584941+4456271,,,,,,,6,0
8779847,20001046+4454387,,,,,,,6,0
8780096,20002531+4457528,,,,,,,6,0
8781480,20015236+4458530,,,,,,,6,0
8781592,20015976+4455095,,,,,,,6,0
8783357,20040330+4454133,,,,,,,8,0
8784000,20044893+4458409,,,,,,,5,0
8800555,18522273+4504244,,,,,,,6,0
8801044,18531509+4500369,,,,,,,5,0
8801390,18535950+4500578,,,,,,,6,0
8802344,18555544+4501436,,,,,,,8,0
8802524,18562116+4501369,,,,,,,5,0
8802962,18571613+4502212,,,,,,,8,0
8803468,18581993+4503552,,,,,,,5,0
8804097,18594116+4501443,,,,,,,5,0
8804102,18594177+4503036,,,,,,,6,0
8804226,18595968+4503374,,,,,,,6,0
8804261,19000568+4502366,,,,,,,8,0
8804266,19000637+4501384,,,,,,,6,0
8804292,19000927+4504084,,,,,,,5,0
8804334,19001539+4504312,,,,,,,5,0
8805119,19020700+4504461,,,,,,,6,0
8805128,19020818+4505364,,,,,,,8,0
8805236,19022317+4502073,,,,,,,6,0
8805508,19025991+4501406,,,,,,,8,0
8805515,19030096+4500450,,,,,,,6,0
8805736,19032832+4501576,,,,,,,8,0
8805790,19033516+4501332,,,,,,,6,0
8806364,19044114+4502374,,,,,,,5,0
8806985,19060326+4502168,,,,,,,6,0
8807422,19070310+4502255,,,,,,,5,0
8807688,19073619+4501233,,,,,,,6,0
8808372,19090294+4502165,,,,,,,6,0
8808374,19090315+4502475,,,,,,,8,0
8811445,19152010+4502189,,,,,,,8,0
8811949,19161312+4505316,,,,,,,8,0
8812031,19162118+4502075,,,,,,,6,0
8812192,19164239+4505198,,,,,,,5,0
8812206,19164406+4505385,,,,,,,6,0
8812868,19180009+4501463,,,,,,,5,0
8813946,19195507+4501556,,,,,,,2,0
8814197,19201354+4501312,,,,,,,5,0
8814285,19202088+4503466,,,,,,,8,0
8814765,19210625+4500260,,,,,,,6,0
8815422,19220314+4500368,,,,,,,6,0
8815436,19220414+4502418,,,,,,,6,0
8815854,19223880+4504421,,,,,,,5,0
8815868,19224049+4502008,,,,,,,6,0
8816353,19233043+4505349,,,,,,,6,0
8816453,19234044+4503046,,,,,,,8,0
8816868,,,,,,,,5,0
8816883,19241716+4505450,,,,,,,4,0
8816889,19241768+4505148,,,,,,,3,0
8816959,19242272+4503294,,,,,,,8,0
8817462,19250817+4503200,,,,,,,8,0
8817481,19250997+4503050,,,,,,,6,0
8817664,19252891+4501114,,,,,,,5,0
8818153,19261245+4503420,,,,,,,5,0
8819418,19280716+4504584,,,,,,,8,0
8822139,19323395+4503331,,,,,,,6,0
8823139,19340086+4502387,,,,,,,8,0
8823925,19351354+4502528,,,,,,,6,0
8824027,19352351+4502419,,,,,,,6,0
8824646,19361649+4501184,,,,,,,6,0
8824683,19362003+4502539,,,,,,,7,0
8825043,19365200+4500589,,,,,,,6,0
8825277,19371067+4500393,,,,,,,6,0
8825316,19371425+4501516,,,,,,,8,0
8825320,19371445+4500447,,,,,,,6,0
8826303,19383795+4504171,,,,,,,6,0
8826308,19383814+4500210,,,,,,,5,0
8826449,19384989+4501029,,,,,,,6,0
8826627,19390258+4505317,,,,,,,6,0
8826822,19391764+4501253,,,,,,,6,0
8827407,19400838+4504034,,,,,,,8,0
8827505,19401598+4501134,,,,,,,6,0
8827931,19404964+4502509,,,,,,,8,0
8832164,19463748+4500527,,,,,,,5,0
8832194,19463889+4500585,,,,,,,3,0
8835984,19504108+4503366,,,,,,,8,0
8836152,19505082+4501055,,,,,,,5,0
8836489,19511364+4500159,,,,,,,5,0
8837541,19521333+4502152,,,,,,,5,0
8837812,19523035+4503072,,,,,,,5,0
8838681,19532411+4504479,,,,,,,8,0
8839138,19535392+4502592,,,,,,,6,0
8840075,19545563+4505365,,,,,,,8,0
8840929,19555345+4502315,,,,,,,5,0
8841113,19560574+4505466,,,,,,,6,0
8841158,19560917+4500066,,,,,,,6,0
8841616,19563880+4503068,,,,,,,6,0
8843048,19581950+4504523,,,,,,,6,0
8843082,19582205+4502336,,,,,,,6,0
8843588,19585626+4502590,,,,,,,6,0
8843936,19592033+4504055,,,,,,,6,0
8844456,19595862+4504194,,,,,,,6,0
8844703,20001476+4503414,,,,,,,6,0
8844891,20002833+4502061,,,,,,,6,0
8845014,20003579+4500261,,,,,,,8,0
8845026,20003644+4505225,,,,,,,6,0
8845207,20004957+4501281,,,,,,,8,0
8845251,20005320+4500575,,,,,,,6,0
8846163,20015056+4500500,,,,,,,6,0
8847528,20031737+4500113,,,,,,,6,0
8847630,20032482+4502270,,,,,,,8,0
8847650,20032609+4501323,,,,,,,6,0
8847880,20034357+4505297,,,,,,,6,0
8847934,20034750+4505390,,,,,,,6,0
8848899,20045264+4504177,,,,,,,6,0
8849243,20052074+4501439,,,,,,,6,0
8865799,18521213+4508463,,,,,,,8,0
8865943,18522236+4509444,,,,,,,6,0
8865966,18522415+4507484,,,,,,,8,0
8866202,18524462+4510355,,,,,,,6,0
8866275,18525357+4506252,,,,,,,8,0
8866325,18530001+4510376,,,,,,,5,0
8866401,18530726+4509583,,,,,,,6,0
8866478,18531679+4511166,,,,,,,5,0
8866579,18532828+4509559,,,,,,,5,0
8866711,18534258+4510408,,,,,,,5,0
8867457,18551094+4506270,,,,,,,5,0
8867809,18555529+4510387,,,,,,,6,0
8867880,18560370+4511430,,,,,,,6,0
8867895,18560612+4511114,,,,,,,8,0
8867955,18561292+4510402,,,,,,,6,0
8868252,18564989+4508013,,,,,,,5,0
8868319,18565455+4507401,,,,,,,6,0
8868323,18565479+4510523,,,,,,,6,0
8868364,18570173+4507072,,,,,,,6,0
8869496,18590996+4511238,,,,,,,5,0
8869892,19000073+4508035,,,,,,,6,0
8869922,19000564+4507056,,,,,,,5,0
8870215,19004524+4509287,,,,,,,5,0
8870548,19013208+4507341,,,,,,,6,0
8870801,19020346+4506041,,,,,,,8,0
8870819,19020510+4506178,,,,,,,5,0
8871477,19031559+4510263,,,,,,,4,0
8871561,19032503+4510598,,,,,,,6,0
8872135,19042674+4507438,,,,,,,6,0
8872240,19043868+4507201,,,,,,,5,0
8872565,19051739+4507161,,,,,,,5,0
8872687,19053232+4508416,,,,,,,6,0
8872855,19055236+4511201,,,,,,,5,0
8872867,19055317+4510018,,,,,,,5,0
8873028,19061263+4508121,,,,,,,6,0
8873090,19061924+4509497,,,,,,,8,0
8873299,19064186+4511038,,,,,,,6,0
8873600,19071742+4507397,,,,,,,5,0
8873769,19073605+4509327,,,,,,,6,0
8873810,19074020+4506404,,,,,,,6,0
8873830,19074374+4509132,,,,,,,6,0
8873991,19080142+4508245,,,,,,,7,0
8874014,19080365+4506592,,,,,,,6,0
8874038,19080676+4507012,,,,,,,6,0
8874063,19080973+4507455,,,,,,,6,0
8878306,19161473+4511125,,,,,,,6,0
8878311,19161545+4511578,,,,,,,6,0
8878331,19161783+4507534,,,,,,,6,0
8878563,19164353+4507121,,,,,,,6,0
8878567,19164399+4511189,,,,,,,6,0
8879080,19173450+4510484,,,,,,,6,0
8879659,19183240+4510053,,,,,,,6,0
8879962,19190238+4510334,,,,,,,8,0
8880090,19191489+4509522,,,,,,,6,0
8880157,19192342+4509553,,,,,,,1,0
8880558,19200265+4510498,,,,,,,6,0
8880887,19202979+4508522,,,,,,,5,0
8880933,19203296+4509308,,,,,,,6,0
8881339,19210603+4509147,,,,,,,6,0
8881388,19211004+4510195,,,,,,,5,0
8881888,19215202+4510203,,,,,,,6,0
8882601,19225029+4509015,,,,,,,2,0
8882847,19231282+4510113,,,,,,,6,0
8882917,19232020+4510236,,,,,,,5,0
8883382,19240348+4510395,,,,,,,6,0
8883394,19240412+4508216,,,,,,,8,0
8883809,19243985+4510307,,,,,,,5,0
8883847,19244278+4511263,,,,,,,8,0
8884582,19254910+4511231,,,,,,,6,0
8885351,19265560+4510129,,,,,,,6,0
8885638,19272145+4509176,,,,,,,8,0
8885841,19273912+4511542,,,,,,,8,0
8889305,19325004+4511188,,,,,,,4,0
8889318,,,,,,,,5,0
8889488,19330210+4508570,,,,,,,6,0
8890479,19343352+4507249,,,,,,,8,0
8890528,19343718+4511088,,,,,,,5,0
8890680,19344947+4506555,,,,,,,5,0
8891157,19352985+4506432,,,,,,,6,0
8891278,19353927+4511233,,,,,,,6,0
8891481,19355496+4508052,,,,,,,6,0
8891548,19360082+4511166,,,,,,,6,0
8891592,19360450+4506347,,,,,,,5,0
8892006,19363273+4509550,,,,,,,8,0
8892303,19365710+4511503,,,,,,,5,0
8892419,19370475+4508551,,,,,,,4,0
8892508,19371131+4509589,,,,,,,6,0
8892722,19372560+4507260,,,,,,,6,0
8893427,19382026+4510582,,,,,,,6,0
8893698,19384225+4507360,,,,,,,6,0
8894012,19390507+4506026,,,,,,,6,0
8894567,19395219+4509350,,,,,,,5,0
8894616,19395621+4510048,,,,,,,6,0
8895256,19404594+4511402,,,,,,,6,0
8899953,19470056+4507214,,,,,,,5,0
8903221,19501828+4509581,,,,,,,5,0
8904035,19510707+4508151,,,,,,,6,0
8905194,19521444+4509144,,,,,,,6,0
8905804,19525354+4509145,,,,,,,6,0
8906676,19534765+4506150,,,,,,,8,0
8907022,19540898+4508393,,,,,,,6,0
8907057,19541183+4511463,,,,,,,6,0
8907396,19543417+4510598,,,,,,,5,0
8907464,19543842+4507265,,,,,,,6,0
8907787,19545830+4508492,,,,,,,6,0
8908977,19562350+4506387,,,,,,,6,0
8909598,19570831+4508288,,,,,,,5,0
8910689,19582292+4509442,,,,,,,6,0
8910891,19583737+4509075,,,,,,,8,0
8910946,19584125+4507022,,,,,,,5,0
8911667,19592924+4506066,,,,,,,8,0
8912511,20003031+4508002,,,,,,,5,0
8913018,20010697+4506012,,,,,,,6,0
8914476,20024731+4509406,,,,,,,5,0
8915216,20033756+4511136,,,,,,,6,0
8915238,20033858+4510368,,,,,,,5,0
8916408,20045645+4506082,,,,,,,8,0
8916419,20045728+4509045,,,,,,,6,0
8916436,20045830+4510598,,,,,,,5,0
8916492,20050274+4506175,,,,,,,8,0
8916530,20050533+4507204,,,,,,,6,0
8933210,18514619+4517381,,,,,,,3,0
8933457,18521181+4515077,,,,,,,5,0
8933565,18522351+4517146,,,,,,,5,0
8933602,18522717+4514149,,,,,,,4,0
8933959,18530600+4512059,,,,,,,5,0
8934207,18533438+4515003,,,,,,,6,0
8935278,18554806+4515064,,,,,,,6,0
8936034,18571520+4513260,,,,,,,6,0
8936889,18585630+4512007,,,,,,,5,0
8937019,18590968+4513495,,,,,,,3,0
8937164,18593078+4513306,,,,,,,7,0
8937869,19010677+4512064,,,,,,,8,0
8938045,19013309+4514269,,,,,,,8,0
8938257,19015846+4514174,,,,,,,8,0
8939199,19033779+4514088,,,,,,,8,0
8939230,19034137+4516431,,,,,,,8,0
8939328,19035248+4516315,,,,,,,5,0
8939405,19040145+4512253,,,,,,,5,0
8939409,19040193+4512187,,,,,,,1,0
8939706,19043679+4513408,,,,,,,6,0
8939798,19044857+4514089,,,,,,,8,0
8939829,19045283+4512365,,,,,,,6,0
8939902,19050310+4512474,,,,,,,6,0
8940022,19051693+4516251,,,,,,,6,0
8940640,19063389+4514249,,,,,,,8,0
8940642,19063400+4512217,,,,,,,8,0
8940700,19064067+4512307,,,,,,,3,0
8940751,19064777+4514024,,,,,,,7,0
8940866,19065972+4513473,,,,,,,6,0
8941155,19073061+4516512,,,,,,,8,0
8941306,19075091+4512519,,,,,,,6,0
8946362,19172864+4517293,,,,,,,6,0
8946433,19173481+4513371,,,,,,,5,0
8946615,19175172+4512366,,,,,,,6,0
8946870,19181812+4513389,,,,,,,6,0
8947057,,,,,,,,5,0
8948424,19205041+4515063,,,,,,,2,0
8949590,19222722+4516037,,,,,,,6,0
8949623,19223074+4515516,,,,,,,5,0
8949690,19223689+4513062,,,,,,,5,0
8949867,19225167+4513431,,,,,,,6,0
8950400,19233956+4517027,,,,,,,6,0
8950561,19235324+4514086,,,,,,,5,0
8950675,19240372+4512365,,,,,,,6,0
8950728,19240822+4512582,,,,,,,5,0
8950831,19241636+4514012,,,,,,,3,0
8951259,19245323+4515454,,,,,,,6,0
8953063,19272222+4512114,,,,,,,6,0
8955989,19315227+4514439,,,,,,,5,0
8956226,19321605+4513571,,,,,,,6,0
8956429,19323277+4513514,,,,,,,6,0
8956521,19324224+4515453,,,,,,,4,0
8956950,19331966+4514007,,,,,,,8,0
8957026,19332447+4512471,,,,,,,5,0
8957074,19332870+4513045,,,,,,,5,0
8957091,19333010+4515012,,,,,,,5,0
8958130,19345808+4513356,,,,,,,6,0
8958208,19350455+4512079,,,,,,,6,0
8958411,19352039+4513389,,,,,,,5,0
8958872,19355625+4514126,,,,,,,5,0
8958931,19360109+4517183,,,,,,,6,0
8959769,19365935+4514163,,,,,,,8,0
8960216,19373090+4513086,,,,,,,5,0
8960807,19381303+4515279,,,,,,,8,0
8962880,19405402+4516144,,,,,,,5,0
8963082,19410828+4513038,,,,,,,5,0
8963641,19414807+4512150,,,,,,,6,0
8964396,19424080+4517355,,,,,,,5,0
8964658,19425875+4517540,,,,,,,2,0
8964659,19425876+4517499,,,,,,,1,0
8964671,19425904+4517582,,,,,,,1,0
8971407,19501606+4514418,,,,,,,6,0
8971525,19502256+4517595,,,,,,,6,0
8972939,19513135+4512130,,,,,,,6,0
8974456,19524613+4512433,,,,,,,5,0
8975485,19534353+4514427,,,,,,,6,0
8975574,19534877+4517502,,,,,,,6,0
8975965,19541273+4512492,,,,,,,6,0
8976187,19542736+4515517,,,,,,,6,0
8976319,19543580+4516453,,,,,,,6,0
8977303,19553835+4515084,,,,,,,6,0
8977457,19554893+4516217,,,,,,,5,0
8977991,19562605+4514363,,,,,,,6,0
8978113,19563584+4512184,,,,,,,8,0
8978632,19571135+4513581,,,,,,,6,0
8979190,19574927+4515256,,,,,,,8,0
8980349,19590551+4516315,,,,,,,5,0
8980359,19590579+4514465,,,,,,,6,0
8980379,19590744+4512590,,,,,,,6,0
8981188,20000159+4517058,,,,,,,8,0
8981620,20002775+4517084,,,,,,,6,0
8982583,20012892+4516415,,,,,,,8,0
8982857,20014723+4515009,,,,,,,6,0
8982986,20015518+4512071,,,,,,,6,0
8983393,20022042+4514326,,,,,,,8,0
8983671,20023768+4517197,,,,,,,1,0
8984255,20031476+4514321,,,,,,,6,0
8984296,20031784+4514443,,,,,,,6,0
8984453,20032767+4512053,,,,,,,6,0
9001663,18512806+4518173,,,,,,,6,0
9001746,18513985+4522408,,,,,,,5,0
9001901,18515873+4518234,,,,,,,6,0
9002985,18541905+4519199,,,,,,,5,0
9003413,18550241+4522469,,,,,,,2,0
9003520,18551407+4523063,,,,,,,5,0
9003923,18560365+4523294,,,,,,,8,0
9003987,18561099+4519109,,,,,,,6,0
9004469,18571712+4520461,,,,,,,5,0
9004948,18581846+4519197,,,,,,,6,0
9004949,18581849+4521070,,,,,,,6,0
9005139,18584329+4523476,,,,,,,5,0
9005690,18594700+4523291,,,,,,,4,0
9006206,19005274+4518332,,,,,,,8,0
9006264,19010098+4522386,,,,,,,6,0
9007322,19030009+4518492,,,,,,,6,0
9007356,19030407+4521428,,,,,,,8,0
9008427,19050091+4518549,,,,,,,8,0
9008923,19055918+4518157,,,,,,,6,0
9009241,19063404+4522404,,,,,,,6,0
9009407,19065041+4519557,,,,,,,8,0
9009923,19074446+4522120,,,,,,,5,0
9012568,19123293+4522566,,,,,,,5,0
9012581,19123449+4521578,,,,,,,6,0
9016278,19185263+4522115,,,,,,,6,0
9016915,19195325+4521395,,,,,,,8,0
9017525,19204851+4518464,,,,,,,5,0
9017929,19212478+4523034,,,,,,,8,0
9018400,19220304+4519133,,,,,,,5,0
9019357,19233150+4523219,,,,,,,6,0
9019467,19234076+4519230,,,,,,,6,0
9019623,19235512+4523093,,,,,,,6,0
9019875,19241562+4518246,,,,,,,6,0
9020655,19252794+4518466,,,,,,,3,0
9021460,19263421+4519357,,,,,,,6,0
9025197,19315935+4519360,,,,,,,6,0
9025922,19330402+4521024,,,,,,,2,0
9025929,19330458+4521061,,,,,,,2,0
9026171,19332385+4520548,,,,,,,6,0
9029242,19373646+4521239,,,,,,,8,0
9031507,19403495+4523447,,,,,,,7,0
9031684,19405004+4523514,,,,,,,5,0
9031700,19405125+4521297,,,,,,,6,0
9031901,19410768+4521548,,,,,,,6,0
9032578,19415575+4522369,,,,,,,3,0
9033252,19424666+4520035,,,,,,,5,0
9033345,19425306+4522070,,,,,,,6,0
9033543,19430726+4518089,,,,,,,5,0
9039990,19493933+4522442,,,,,,,6,0
9041005,19503297+4518435,,,,,,,6,0
9041987,19512239+4521000,,,,,,,5,0
9044561,19533928+4522001,,,,,,,6,0
9044993,19540738+4519350,,,,,,,6,0
9045188,19541851+4519009,,,,,,,6,0
9047103,19562191+4518140,,,,,,,6,0
9048032,19572618+4520510,,,,,,,5,0
9048162,19573597+4522479,,,,,,,5,0
9048777,19581434+4522342,,,,,,,6,0
9050137,19594423+4523150,,,,,,,4,0
9050516,20000822+4519496,,,,,,,6,0
9051151,20004645+4520352,,,,,,,8,0
9051345,20005984+4521528,,,,,,,5,0
9053292,20030633+4522474,,,,,,,8,0
9053860,20034537+4518343,,,,,,,6,0
9053930,20035024+4520459,,,,,,,8,0
9054001,20035547+4521222,,,,,,,6,0
9070712,18505438+4526227,,,,,,,6,0
9071132,18520168+4525456,,,,,,,8,0
9071373,18523817+4524564,,,,,,,6,0
9071514,,,,,,,,5,0
9071802,18533383+4526518,,,,,,,6,0
9072011,18535581+4528358,,,,,,,8,0
9072242,18543023+4524171,,,,,,,5,0
9072276,18543465+4526069,,,,,,,5,0
9072359,18544685+4525350,,,,,,,5,0
9072391,18544910+4526374,,,,,,,4,0
9072597,18552033+4528360,,,,,,,5,0
9072639,18552470+4529068,,,,,,,6,0
9072693,18553126+4527581,,,,,,,5,0
9073007,18560907+4526592,,,,,,,8,0
9073137,18562495+4525374,,,,,,,5,0
9073261,18564148+4529370,,,,,,,6,0
9073458,18570565+4529250,,,,,,,8,0
9073681,18573255+4529267,,,,,,,8,0
9073740,18574230+4527483,,,,,,,6,0
9074772,18595833+4529327,,,,,,,6,0
9074840,19000977+4525442,,,,,,,8,0
9075448,19014057+4529097,,,,,,,6,0
9075891,19024182+4525407,,,,,,,8,0
9076843,19044980+4529207,,,,,,,8,0
9077424,19060507+4525302,,,,,,,6,0
9078011,19072465+4526308,,,,,,,8,0
9079646,19110042+4524345,,,,,,,5,0
9079989,19114493+4527573,,,,,,,8,0
9080199,19121174+4529337,,,,,,,6,0
9080537,19125590+4527488,,,,,,,6,0
9080612,19130699+4529013,,,,,,,8,0
9083523,19185741+4527299,,,,,,,6,0
9083864,19193623+4527431,,,,,,,5,0
9084117,19200164+4526533,,,,,,,6,0
9084373,19202944+4526208,,,,,,,6,0
9084569,19204798+4525121,,,,,,,6,0
9084820,19211180+4525201,,,,,,,8,0
9085032,19213069+4527337,,,,,,,6,0
9085284,19215499+4529490,,,,,,,8,0
9086269,19233004+4527256,,,,,,,6,0
9086394,19234089+4526102,,,,,,,5,0
9086689,19240941+4526481,,,,,,,6,0
9086773,19241806+4526404,,,,,,,8,0
9087548,19252702+4526001,,,,,,,6,0
9087662,19253638+4529080,,,,,,,6,0
9088638,19270078+4525116,,,,,,,6,0
9091728,19314158+4527396,,,,,,,6,0
9092513,19325018+4524027,,,,,,,6,0
9092538,19325228+4527239,,,,,,,6,0
9092940,19332530+4527273,,,,,,,8,0
9093000,19332985+4529394,,,,,,,8,0
9093191,19334473+4524109,,,,,,,8,0
9095347,19364085+4525138,,,,,,,6,0
9095594,,,,,,,,5,0
9097292,19390489+4526571,,,,,,,6,0
9097533,19392401+4527346,,,,,,,6,0
9097678,19393381+4528129,,,,,,,5,0
9098529,19403988+4525065,,,,,,,6,0
9098861,19410923+4527420,,,,,,,6,0
9101627,19442442+4529506,,,,,,,3,0
9107797,19505301+4529516,,,,,,,7,0
9108389,19512649+4528504,,,,,,,5,0
9108455,19513006+4524268,,,,,,,3,0
9108739,19514495+4524414,,,,,,,5,0
9112067,19551406+4528506,,,,,,,4,0
9112277,19552781+4525374,,,,,,,6,0
9112438,19554094+4524372,,,,,,,6,0
9113058,19562677+4526253,,,,,,,6,0
9113868,19572336+4529572,,,,,,,6,0
9113974,19573095+4524289,,,,,,,5,0
9114783,19582768+4524203,,,,,,,5,0
9116066,19595239+4526329,,,,,,,3,0
9116231,20000263+4529265,,,,,,,6,0
9116548,20002242+4527369,,,,,,,8,0
9117416,20011589+4529434,,,,,,,6,0
9117875,20014671+4528359,,,,,,,2,0
9118783,20024785+4526256,,,,,,,8,0
9118858,20025295+4527391,,,,,,,6,0
9119893,20040430+4529198,,,,,,,8,0
9120066,20041478+4527493,,,,,,,6,0
9137611,18525868+4530560,,,,,,,4,0
9137651,18530580+4534595,,,,,,,8,0
9137975,18534876+4531391,,,,,,,6,0
9138138,18540948+4535496,,,,,,,4,0
9138140,18541029+4535579,,,,,,,3,0
9138389,18544158+4531375,,,,,,,6,0
9138452,18545212+4530192,,,,,,,5,0
9138722,18552936+4530022,,,,,,,5,0
9139128,18561927+4530315,,,,,,,3,0
9139235,18562974+4533523,,,,,,,6,0
9139314,18563976+4533368,,,,,,,6,0
9139488,18570320+4531371,,,,,,,6,0
9139566,18571316+4531071,,,,,,,8,0
9139690,18573182+4533258,,,,,,,6,0
9139775,,,,,,,,5,0
9139855,18575328+4535339,,,,,,,5,0
9140843,19000335+4533137,,,,,,,6,0
9141134,19004405+4535562,,,,,,,8,0
9141376,19012701+4532330,,,,,,,6,0
9141578,19015247+4531095,,,,,,,7,0
9141629,19015939+4531553,,,,,,,8,0
9141812,19021931+4535091,,,,,,,5,0
9142371,19032869+4533339,,,,,,,6,0
9142742,19041425+4531006,,,,,,,6,0
9143147,19051303+4534433,,,,,,,8,0
9143198,19051941+4530168,,,,,,,6,0
9143239,19052518+4531134,,,,,,,6,0
9143684,19062812+4534088,,,,,,,6,0
9145369,19101627+4535179,,,,,,,6,0
9145530,19103527+4533502,,,,,,,6,0
9145537,19103630+4534335,,,,,,,6,0
9145675,19105604+4531130,,,,,,,5,0
9145684,19105678+4535144,,,,,,,6,0
9145746,19110685+4535159,,,,,,,8,0
9146073,19114821+4530539,,,,,,,5,0
9146165,19115851+4531112,,,,,,,6,0
9146541,19124372+4532020,,,,,,,6,0
9146613,19125464+4536000,,,,,,,6,0
9147071,19134971+4532579,,,,,,,6,0
9147169,19140198+4531327,,,,,,,8,0
9147344,19142838+4534189,,,,,,,6,0
9150397,19202769+4532556,,,,,,,6,0
9150636,19205098+4531323,,,,,,,6,0
9150676,19205657+4531428,,,,,,,6,0
9150760,19210403+4534414,,,,,,,6,0
9150892,19211657+4532081,,,,,,,6,0
9151010,19212785+4531462,,,,,,,6,0
9151646,19223175+4535039,,,,,,,5,0
9152070,19231311+4532460,,,,,,,6,0
9152377,19234282+4535369,,,,,,,6,0
9152734,19241803+4531158,,,,,,,5,0
9153754,19255059+4532219,,,,,,,6,0
9154550,19270691+4531170,,,,,,,6,0
9156439,19301715+4533036,,,,,,,6,0
9156461,19301967+4532568,,,,,,,8,0
9157390,19314966+4533162,,,,,,,6,0
9157476,19315809+4531284,,,,,,,6,0
9157946,19324508+4530398,,,,,,,5,0
9158758,19335818+4534585,,,,,,,6,0
9158778,19340036+4534161,,,,,,,6,0
9159011,,,,,,,,3,0
9159060,19342495+4530567,,,,,,,5,0
9159461,19350124+4530030,,,,,,,3,0
9161115,19371671+4534437,,,,,,,6,0
9162261,19385426+4533347,,,,,,,8,0
9162480,19391536+4530461,,,,,,,5,0
9162503,19391737+4535224,,,,,,,6,0
9162715,19393692+4530162,,,,,,,6,0
9162741,19393888+4534001,,,,,,,6,0
9162815,19394508+4533272,,,,,,,6,0
9162997,19395924+4533362,,,,,,,5,0
9163015,19400102+4531516,,,,,,,8,0
9163409,19403672+4535083,,,,,,,6,0
9163458,19404210+4531502,,,,,,,2,0
9163520,19405016+4531295,,,,,,,2,0
9163674,19410922+4531060,,,,,,,6,0
9164003,19413789+4532068,,,,,,,6,0
9164743,19424338+4531540,,,,,,,6,0
9164788,19424673+4531452,,,,,,,6,0
9164874,19425482+4531408,,,,,,,6,0
9164938,19430055+4532166,,,,,,,1,0
9164952,19430167+4532252,,,,,,,4,0
9165054,19431143+4534016,,,,,,,6,0
9165059,19431207+4531200,,,,,,,7,0
9165323,19433421+4533433,,,,,,,6,0
9165685,19440277+4534037,,,,,,,6,0
9166529,19450703+4534496,,,,,,,5,0
9166709,19452181+4534564,,,,,,,6,0
9166784,19452863+4533384,,,,,,,6,0
9166809,19453061+4530523,,,,,,,6,0
9171846,19511222+4532059,,,,,,,5,0
9171955,19511906+4530136,,,,,,,6,0
9172311,19514033+4535081,,,,,,,6,0
9172316,19514060+4532064,,,,,,,5,0
9173494,19525520+4530337,,,,,,,5,0
9174142,19533519+4535250,,,,,,,6,0
9174578,19540350+4533022,,,,,,,6,0
9175616,19551052+4532394,,,,,,,6,0
9175908,19553004+4534246,,,,,,,6,0
9176431,19560548+4533406,,,,,,,6,0
9177261,19570487+4533513,,,,,,,6,0
9177796,19574481+4535160,,,,,,,6,0
9178878,19585796+4534031,,,,,,,5,0
9179043,19590869+4533219,,,,,,,8,0
9180170,20002115+4532524,,,,,,,6,0
9180490,20004253+4532341,,,,,,,6,0
9180689,20005585+4533454,,,,,,,6,0
9180740,20005915+4533259,,,,,,,6,0
9181759,20020257+4534537,,,,,,,6,0
9181771,20020311+4535255,,,,,,,6,0
9182572,20025410+4535459,,,,,,,6,0
9182817,20030828+4534292,,,,,,,5,0
